 r,g(r)
   2.9240177154541015E-002 ,   0.0000000000000000     
   8.7720531463623047E-002 ,   0.0000000000000000     
  0.14620088577270507      ,   0.0000000000000000     
  0.20468124008178709      ,   0.0000000000000000     
  0.26316159439086911      ,   0.0000000000000000     
  0.32164194869995116      ,   0.0000000000000000     
  0.38012230300903321      ,   0.0000000000000000     
  0.43860265731811521      ,   0.0000000000000000     
  0.49708301162719726      ,   0.0000000000000000     
  0.55556336593627931      ,   0.0000000000000000     
  0.61404372024536136      ,   0.0000000000000000     
  0.67252407455444330      ,   0.0000000000000000     
  0.73100442886352535      ,   0.0000000000000000     
  0.78948478317260740      ,   0.0000000000000000     
  0.84796513748168945      ,   0.0000000000000000     
  0.90644549179077150      ,   1.4610305698591744E-002
  0.96492584609985343      ,  0.32471762121190023     
   1.0234062004089355      ,   1.4179820936722818     
   1.0818865547180176      ,   1.9249237818211211     
   1.1403669090270996      ,   2.2718388115621475     
   1.1988472633361815      ,   1.9363658579982890     
   1.2573276176452637      ,   1.8388209498652872     
   1.3158079719543456      ,   1.4335469712698499     
   1.3742883262634278      ,   1.3852046246261165     
   1.4327686805725097      ,   1.2175229786745980     
   1.4912490348815917      ,   1.2690094092491111     
   1.5497293891906738      ,   1.1626236077658127     
   1.6082097434997558      ,   1.1951313994266992     
   1.6666900978088379      ,   1.1612031474379019     
   1.7251704521179199      ,   1.0948673083023504     
   1.7836508064270018      ,   1.0384899283638254     
   1.8421311607360840      ,   1.1224716589502484     
   1.9006115150451659      ,   1.0493731653406113     
   1.9590918693542481      ,  0.94597126599750614     
   2.0175722236633300      ,  0.93447221573706385     
   2.0760525779724119      ,  0.94967352572637631     
   2.1345329322814939      ,  0.96194612869277396     
   2.1930132865905763      ,  0.99583672799258982     
   2.2514936408996582      ,  0.99705582663918757     
   2.3099739952087401      ,  0.95813143741536955     
   2.3684543495178221      ,  0.97950973029567789     
   2.4269347038269040      ,  0.95598689315284402     
   2.4854150581359864      ,  0.93777213511788904     
   2.5438954124450683      ,  0.94633023143544714     
   2.6023757667541503      ,  0.93978539052672383     
   2.6608561210632322      ,  0.94764285096515610     
   2.7193364753723142      ,   1.0139690293331267     
   2.7778168296813965      ,  0.91507882781074867     
   2.8362971839904785      ,  0.85412351945642939     
   2.8947775382995604      ,   1.0140900328371643     
   2.9532578926086424      ,  0.93458767221715577     
   3.0117382469177243      ,  0.95129186347066030     
   3.0702186012268067      ,  0.92718357716139332     
   3.1286989555358886      ,  0.89882974482189215     
   3.1871793098449706      ,  0.97781854291768600     
   3.2456596641540525      ,  0.95846931107563194     
   3.3041400184631344      ,  0.93625266357224257     
