Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

1.9,  -2894.9756880000000      ,   8384139.7250560001      ,   57.056909703616327      ,   9.8782738406537965E-003 ,  -1501.1690280000000      ,   2254112.0262320000      ,   24.567775754735070      ,   12.930408291965827      ,              1000000 ,                57950

1.9,  -2895.2205359999998      ,   8385550.6424960000      ,   56.997284320168745      ,   9.8679508864558084E-003 ,  -1501.3020779999999      ,   2254510.1494999998      ,   24.540173040994162      ,   12.915880547891664      ,              1000000 ,                57313

1.9,  -2895.1296880000000      ,   8385034.5285759997      ,   57.084308150509372      ,   9.8830173390771076E-003 ,  -1501.2665720000000      ,   2254406.7426959998      ,   24.605334612007162      ,   12.950176111582717      ,              1000000 ,                57474

1.9,  -2895.2570919999998      ,   8385764.0665760003      ,   57.012610883077372      ,   9.8706043772640879E-003 ,  -1501.2905840000001      ,   2254479.9475199999      ,   24.627828019109391      ,   12.962014746899680      ,              1000000 ,                58065

1.9,  -2895.0513839999999      ,   8384556.6286080005      ,   56.869258898686638      ,   9.8457858204097359E-003 ,  -1501.2239460000001      ,   2254271.9921479998      ,   24.467449891414471      ,   12.877605206007617      ,              1000000 ,                57519

1.9,  -2895.1023080000000      ,   8384858.0112159997      ,   56.926596851318294      ,   9.8557127512670182E-003 ,  -1501.3039679999999      ,   2254511.8417199999      ,   24.458891787140900      ,   12.873100940600475      ,              1000000 ,                57651

1.9,  -2895.1534999999999      ,   8385160.1172639998      ,   56.976562740747845      ,   9.8643633553926330E-003 ,  -1501.2554860000000      ,   2254368.6801959998      ,   24.508079298542558      ,   12.898989104496083      ,              1000000 ,                57491

1.9,  -2895.2383319999999      ,   8385669.3936799997      ,   57.134880745987303      ,   9.8917729823385214E-003 ,  -1501.2715559999999      ,   2254425.8530879999      ,   24.689435662629389      ,   12.994439822436521      ,              1000000 ,                57263

1.9,  -2895.4679799999999      ,   8386983.2829600004      ,   56.995260809301769      ,   9.8676005556270381E-003 ,  -1501.3819300000000      ,   2254751.9898199998      ,   24.582312533099707      ,   12.938059227947214      ,              1000000 ,                57785

