Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

2.6,  -1645.4718399999999      ,   2715205.4969600001      ,   87.337968415887374      ,   8.0748861331256805E-003 ,  -7.0559799999999999      ,   57469.787360000002      ,   239.62470762890791      ,   92.163349088041500      ,              1000000 ,               357799

2.6,  -1645.1641999999999      ,   2714210.3032640000      ,   87.436024053933977      ,   8.0839519280634219E-003 ,   5.1290100000000001      ,   57187.512203999999      ,   239.08409704624836      ,   91.955421940864753      ,              1000000 ,               357366

2.6,  -1645.3115680000001      ,   2714642.9918720000      ,   87.136881269534342      ,   8.0562944960738091E-003 ,  -6.4631660000000002      ,   56458.604884000000      ,   237.52227762729214      ,   91.354722164343130      ,              1000000 ,               358475

2.6,  -1645.1817360000000      ,   2714243.8111999999      ,   87.297575751139760      ,   8.0711516042104060E-003 ,  -6.2819440000000002      ,   56477.344576000003      ,   237.56658383615499      ,   91.371763013905763      ,              1000000 ,               357485

2.6,  -1645.4492840000000      ,   2715106.3110880000      ,   87.194981919185679      ,   8.0616662277353604E-003 ,   1.4343020000000000      ,   57096.537995999999      ,   238.94451400643788      ,   91.901736156322258      ,              1000000 ,               358983

2.6,  -1645.1717920000001      ,   2714264.7345280000      ,   87.604276924751630      ,   8.0995078517706737E-003 ,   2.0826820000000001      ,   57104.839108000000      ,   238.95711235216851      ,   91.906581673910964      ,              1000000 ,               357918

2.6,  -1645.1114000000000      ,   2713989.1825279999      ,   87.164580639385207      ,   8.0588554585230392E-003 ,  0.32936799999999999      ,   56952.848704000004      ,   238.64773248602339      ,   91.787589417701298      ,              1000000 ,               358460

2.6,  -1645.2602320000001      ,   2714527.8096639998      ,   87.444717755310094      ,   8.0847557096255622E-003 ,   3.8030860000000000      ,   57445.725036000003      ,   239.64820377561065      ,   92.172386067542561      ,              1000000 ,               357067

2.6,  -1644.9969400000000      ,   2713656.0899999999      ,   87.413713973474387      ,   8.0818892357132372E-003 , -0.31488200000000000      ,   57270.884284000000      ,   239.31315286320157      ,   92.043520332000597      ,              1000000 ,               357812

