Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

2.3,  -2191.8423440000001      ,   4821108.2986239996      ,   130.13622736419063      ,   1.5375263157394927E-002 ,   15.024768000000000      ,   838079.61748000002      ,   915.34358239217818      ,   397.97547060529490      ,              1000000 ,               216800

2.3,  -2192.7242280000000      ,   4825040.9552800003      ,   130.38947511898274      ,   1.5405183733339175E-002 ,  -19.328047999999999      ,   838746.51742399996      ,   915.62707691751325      ,   398.09872909457101      ,              1000000 ,               216266

2.3,  -2190.9160999999999      ,   4817242.8279520003      ,   130.87960388383772      ,   1.5463091196105594E-002 ,  -37.735436000000000      ,   832594.42241600004      ,   911.68550459349194      ,   396.38500199717043      ,              1000000 ,               216279

2.3,  -2185.9512319999999      ,   4795056.3005440002      ,   129.12595347831075      ,   1.5255901875981897E-002 ,  -54.723619999999997      ,   812277.78484800004      ,   899.60163976178683      ,   391.13114772251606      ,              1000000 ,               217674

2.3,  -2190.0700600000000      ,   4813280.3020320004      ,   129.89778413659243      ,   1.5347091698557710E-002 ,   92.779014000000004      ,   829391.99947599997      ,   905.97133179653520      ,   393.90057904197187      ,              1000000 ,               216994

2.3,  -2187.1571680000002      ,   4800578.1459200000      ,   130.08331325046680      ,   1.5369011489894474E-002 ,   180.21877400000000      ,   810686.54821200005      ,   882.16083664484734      ,   383.54818984558585      ,              1000000 ,               217750

2.3,  -2186.4858559999998      ,   4797663.3009919999      ,   130.16490503952181      ,   1.5378651351550312E-002 ,   122.58753600000000      ,   813926.47076800000      ,   893.81137091975324      ,   388.61363953032753      ,              1000000 ,               217718

2.3,  -2186.9468240000001      ,   4799540.3601599997      ,   129.63004727420363      ,   1.5315459271526898E-002 ,  -83.796458000000001      ,   814958.45320400002      ,   898.85293949046763      ,   390.80562586542072      ,              1000000 ,               218131

2.3,  -2184.5063599999999      ,   4789075.6858879998      ,   130.41337741025819      ,   1.5408007728055083E-002 ,   22.911258000000000      ,   800293.71921200003      ,   894.29793327998777      ,   388.82518838260341      ,              1000000 ,               218802

