Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

2.5,  -1770.3250559999999      ,   3142653.1794560002      ,   92.748992202597393      ,   9.2748992202597389E-003 ,   4.1592719999999996      ,   97142.924264000001      ,   311.64984312595124      ,   124.65993725038049      ,              1000000 ,               323214

2.5,  -1770.2084440000001      ,   3142313.5513120000      ,   93.142987406990159      ,   9.3142987406990164E-003 ,   7.3852479999999998      ,   100117.36216800001      ,   316.32707800626002      ,   126.53083120250400      ,              1000000 ,               322937

2.5,  -1769.9419280000000      ,   3141389.0024000001      ,   93.244699086023601      ,   9.3244699086023602E-003 ,  -2.0052660000000002      ,   100731.00375600001      ,   317.37514500078493      ,   126.95005800031397      ,              1000000 ,               324133

2.5,  -1769.9002960000000      ,   3141234.1681920001      ,   93.204669470537780      ,   9.3204669470537786E-003 ,   2.7082560000000000      ,   101359.75269600000      ,   318.35894528886490      ,   127.34357811554597      ,              1000000 ,               323176

2.5,  -1771.1515919999999      ,   3145695.8139200001      ,   93.369438660977067      ,   9.3369438660977060E-003 ,   10.908970000000000      ,   102855.37778000000      ,   320.52515057876360      ,   128.21006023150545      ,              1000000 ,               323011

2.5,  -1769.5635760000000      ,   3140030.2278399998      ,   93.139563742225405      ,   9.3139563742225401E-003 ,  0.40097200000000000      ,   98280.178568000003      ,   313.49643983537550      ,   125.39857593415020      ,              1000000 ,               322993

2.5,  -1770.6626879999999      ,   3143975.1422400000      ,   93.427980630080981      ,   9.3427980630080981E-003 ,   2.4925940000000000      ,   101400.14120400000      ,   318.42413253261941      ,   127.36965301304777      ,              1000000 ,               322612

2.5,  -1770.4066519999999      ,   3143078.6072800001      ,   93.482050866202798      ,   9.3482050866202804E-003 ,  -3.9896680000000000      ,   101344.11273600000      ,   318.32089985618251      ,   127.32835994247300      ,              1000000 ,               322927

2.5,  -1769.8173320000001      ,   3140935.1852000002      ,   93.176158712416893      ,   9.3176158712416895E-003 ,   10.144742000000001      ,   99726.985931999996      ,   315.63280903884726      ,   126.25312361553890      ,              1000000 ,               322827

