Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

4.0,  -891.55828399999996      ,   799262.35627200000      ,   66.228260606597956      ,   2.5870414299452326E-003 ,  0.16550400000000001      ,   6877.9690240000000      ,   82.933356572768616      ,   20.733339143192154      ,              1000000 ,               609613

4.0,  -891.58655999999996      ,   799304.19385599997      ,   66.163433128628483      ,   2.5845091065870500E-003 ,  0.11422599999999999      ,   6850.4689079999998      ,   82.767480693935127      ,   20.691870173483782      ,              1000000 ,               609610

4.0,  -891.59166400000004      ,   799312.58937599999      ,   66.158098988038006      ,   2.5843007417202346E-003 , -0.14820200000000000      ,   6881.3892200000000      ,   82.954006872285532      ,   20.738501718071383      ,              1000000 ,               609058

4.0,  -891.66580799999997      ,   799438.58108799998      ,   66.111027307909154      ,   2.5824620042152013E-003 ,  0.24177799999999999      ,   6876.9073319999998      ,   82.926768147557254      ,   20.731692036889314      ,              1000000 ,               609725

4.0,  -891.52791999999999      ,   799193.04524799995      ,   66.113637840263365      ,   2.5825639781352876E-003 , -0.12867799999999999      ,   6874.4634040000001      ,   82.912284047493927      ,   20.728071011873482      ,              1000000 ,               608943

4.0,  -891.43306399999994      ,   799028.28371200000      ,   66.146625912226014      ,   2.5838525746963285E-003 ,   8.5569999999999993E-002 ,   6808.0816120000000      ,   82.511055560907110      ,   20.627763890226777      ,              1000000 ,               609029

4.0,  -891.73834399999998      ,   799586.36262399994      ,   66.250195955465912      ,   2.5878982795103870E-003 ,  -9.8346000000000003E-002 ,   6854.0471719999996      ,   82.789114623024460      ,   20.697278655756115      ,              1000000 ,               609792

4.0,  -891.54072399999995      ,   799246.32180799998      ,   66.343494462953132      ,   2.5915427524591068E-003 ,  0.24259000000000000      ,   6853.5747240000001      ,   82.785964233630210      ,   20.696491058407553      ,              1000000 ,               609127

4.0,  -891.61209599999995      ,   799351.70963199995      ,   66.178394499162977      ,   2.5850935351235537E-003 ,  -9.6243999999999996E-002 ,   6856.5338560000000      ,   82.804133913062969      ,   20.701033478265742      ,              1000000 ,               609112

