Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

2.25,  -2348.0733319999999      ,   5527941.4314400004      ,   120.38712136445041      ,   1.4862607575858075E-002 ,   22.085200000000000      ,   1286604.7590320001      ,   1134.0709867433168      ,   504.03154966369635      ,              1000000 ,               179614

2.25,  -2343.7996159999998      ,   5508397.3426559996      ,   122.47735584283760      ,   1.5120661215165134E-002 ,  -28.339804000000001      ,   1267041.8658640001      ,   1125.2727319957778      ,   500.12121422034568      ,              1000000 ,               180035

2.25,  -2346.6651959999999      ,   5521636.6080799997      ,   121.65141167402049      ,   1.5018692799261789E-002 ,   22.114225999999999      ,   1274654.8009560001      ,   1128.7895118065285      ,   501.68422746956821      ,              1000000 ,               179916

2.25,  -2344.6986160000001      ,   5512702.5304319998      ,   122.84514870227311      ,   1.5166067741021371E-002 ,   117.70301200000000      ,   1265594.1213839999      ,   1118.8119244761954      ,   497.24974421164239      ,              1000000 ,               180610

2.25,  -2349.8503559999999      ,   5536111.2403999995      ,   119.64340686671034      ,   1.4770790971198806E-002 ,  -209.05007800000001      ,   1295024.3399880000      ,   1118.6252298585948      ,   497.16676882604213      ,              1000000 ,               179512

2.25,  -2347.1639599999999      ,   5523814.3727360005      ,   120.97816998582691      ,   1.4935576541460112E-002 ,   17.439938000000001      ,   1277018.2142360001      ,   1129.9177239067260      ,   502.18565506965598      ,              1000000 ,               180057

2.25,  -2346.4381640000001      ,   5520438.5359519999      ,   121.10523719603660      ,   1.4951263851362542E-002 ,  -20.507155999999998      ,   1272679.0019200000      ,   1127.9443507872149      ,   501.30860034987330      ,              1000000 ,               180071

2.25,  -2346.1679720000002      ,   5519221.2623840002      ,   121.31409458676632      ,   1.4977048714415594E-002 ,  -217.46257600000001      ,   1274838.7037040000      ,   1107.9479824176965      ,   492.42132551897623      ,              1000000 ,               180885

2.25,  -2347.0809279999999      ,   5523328.1697920002      ,   120.57896670091370      ,   1.4886292185297988E-002 ,   642.05228000000000      ,   1280772.8903119999      ,   931.95587881551648      ,   414.20261280689624      ,              1000000 ,               179823

