Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

2.85,  -1413.2932200000000      ,   2003652.9620960001      ,   79.090052459406692      ,   6.0857227192525924E-003 , -0.82506400000000002      ,   25276.682064000001      ,   158.98428014554113      ,   55.783957945803905      ,              1000000 ,               427586

2.85,  -1412.7679240000000      ,   2002152.1332960001      ,   78.986873673607008      ,   6.0777834467226075E-003 , -0.11367400000000000      ,   25215.616276000001      ,   158.79421700497070      ,   55.717269124551123      ,              1000000 ,               427855

2.85,  -1413.3119720000000      ,   2003690.9910240001      ,   78.995321541667820      ,   6.0784334827383669E-003 ,   1.8531740000000001      ,   25045.992028000001      ,   158.24840528146160      ,   55.525756239109334      ,              1000000 ,               427505

2.85,  -1413.3457960000001      ,   2003808.8644960001      ,   79.136119598615082      ,   6.0892674360276304E-003 ,   1.6132100000000000      ,   25131.263964000002      ,   158.52022431694922      ,   55.621131339280431      ,              1000000 ,               427684

2.85,  -1413.8370279999999      ,   2005198.0670880000      ,   79.138646337471954      ,   6.0894618603779590E-003 , -0.40974600000000000      ,   25650.822867999999      ,   160.15821857218407      ,   56.195866165678616      ,              1000000 ,               427057

2.85,  -1413.0173239999999      ,   2002869.5094240000      ,   79.066753442134072      ,   6.0839299355289374E-003 ,   1.6535480000000000      ,   25454.053848000000      ,   159.53469725113624      ,   55.977086754784644      ,              1000000 ,               426777

2.85,  -1413.1803480000001      ,   2003326.6508960000      ,   79.044006240818504      ,   6.0821796122513469E-003 , -0.64197400000000004      ,   25559.330507999999      ,   159.87156838344748      ,   56.095287152086833      ,              1000000 ,               426942

2.85,  -1412.9427240000000      ,   2002662.7327840000      ,   79.092297219512957      ,   6.0858954462536903E-003 ,  -1.5595000000000001      ,   25126.095087999998      ,   158.50445750120087      ,   55.615599123228378      ,              1000000 ,               427562

2.85,  -1412.6957720000000      ,   2001967.3411040001      ,   79.107502029352872      ,   6.0870654069985278E-003 , -0.90477399999999997      ,   25130.363563999999      ,   158.52301078395189      ,   55.622109047000663      ,              1000000 ,               427391

