# Temperature, Energy, Err Energy, Var Energy, Cv, Magnetization, Err Magnetization, Var Magnetization, X, Neff
2.450000000000000178e+00 -1.844761195999999927e+03 2.940335054165913453e-01 9.791937305307719441e+01 1.019568649032456982e-02 -1.181198222222222372e+00 9.144926163792003848e+00 3.839095728986939093e+02 1.566977848566097293e+02 3.028385555555555553e-01
2.600000000000000089e+00 -1.645235443555555548e+03 1.461744880424373783e-01 8.733674674473360255e+01 8.074773182760132048e-03 -8.152804444444445853e-01 4.376866919668835010e+00 2.388120424024494923e+02 9.185078553940364543e+01 3.579294444444444112e-01
2.299999999999999822e+00 -2.188511130222222164e+03 2.749436034588874644e+00 1.300800763284849495e+02 1.536862905582289662e-02 2.643753199999999737e+01 8.325909691013035285e+01 9.019280239773956964e+02 3.921426191206068097e+02 2.173793333333333411e-01
2.350000000000000089e+00 -2.042375926666666601e+03 1.603555350968453252e+00 1.186798847681907603e+02 1.343140388956436636e-02 -4.704925999999999497e+00 3.027466921137709122e+01 6.599720587781152972e+02 2.808391739481342029e+02 2.524857777777777534e-01
4.000000000000000222e-01 -3.200000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.600000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.149999999999999911e+00 -2.575372873333333246e+03 8.992349361243671124e-01 9.193899564561769466e+01 1.243090801049455060e-02 -1.336990800666666701e+03 1.374275128462388862e+00 7.933083295421448611e+01 3.689806183916952875e+01 1.272347777777777800e-01
2.049999999999999822e+00 -2.730708067111111632e+03 2.953340205667854823e-01 7.476565534828293380e+01 1.111922298457509832e-02 -1.428240169777777737e+03 3.957083541009839278e-01 4.397987868583915372e+01 2.145359935894593306e+01 9.269499999999999962e-02
2.850000000000000089e+00 -1.413154678666666769e+03 3.284113007772606618e-01 7.907306361584299736e+01 6.084415482905739837e-03 7.391111111111109411e-02 1.213172458208866100e+00 1.590154532489825669e+02 5.579489587683599439e+01 4.273732222222222377e-01
2.950000000000000178e+00 -1.340799370666666618e+03 3.355085060713372536e-01 7.694775773631893401e+01 5.526268151128910580e-03 -2.699964444444444278e-01 8.300595675994332234e-01 1.424836948860428265e+02 4.829955758848909397e+01 4.505268888888888656e-01
8.000000000000000444e-01 -3.199405757333333440e+03 1.444945827586311543e-03 2.191012154708649184e+00 2.139660307332664352e-03 -1.599850382000000081e+03 3.530741187106641705e-04 5.546772161275854707e-01 6.933465201594817273e-01 9.455555555555555751e-05
1.949999999999999956e+00 -2.847265192000000297e+03 2.265663840594408507e-01 6.226991325447436765e+01 1.023502847706679250e-02 -1.481839983111110996e+03 1.377713733501034210e-01 2.906052306788701145e+01 1.490283234250615685e+01 6.753711111111110332e-02
1.850000000000000089e+00 -2.937489383555555378e+03 1.532941349136637266e-01 5.215143575063177650e+01 9.523636915747217893e-03 -1.517424283999999716e+03 7.529202587847783068e-02 2.094834233823216607e+01 1.132342829093630598e+01 4.886155555555555391e-02
1.600000000000000089e+00 -3.085186948444444170e+03 6.647978097150378241e-02 3.276397682176082071e+01 7.999017778750196900e-03 -1.567394597333333422e+03 2.337460447200259694e-02 1.050280746817189659e+01 6.564254667607434257e+00 2.011911111111110845e-02
2.399999999999999911e+00 -1.931761836444444498e+03 1.028050035511150595e+00 1.055093212698100871e+02 1.144849406139432542e-02 -4.438147333333333222e+00 1.619182299846114148e+01 4.875363279094872269e+02 2.031401366289530301e+02 2.804577777777777503e-01
2.250000000000000000e+00 -2.346659793333333255e+03 1.664237830638381155e+00 1.212201014355372735e+02 1.496544462167126791e-02 3.844833799999999968e+01 2.371771954867878378e+02 1.102592924534174244e+03 4.900412997929663561e+02 1.800581111111111132e-01
2.000000000000000111e-01 -3.200000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -1.600000000000000000e+03 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.649999999999999911e+00 -1.591309560888888882e+03 3.199073781777197478e-01 8.523178437685692188e+01 7.585598467146397773e-03 8.262022222222221990e-02 3.344999710164736850e+00 2.149867674901739178e+02 8.112708207176375197e+01 3.736751111111111245e-01
2.220000000000000195e+00 -2.426861552444444897e+03 2.305192367355042293e+00 1.110459164116218744e+02 1.408239951247132297e-02 -5.572190800000000621e+01 5.188480654891402537e+02 1.058375092408909040e+03 4.767455371211301554e+02 1.615050000000000097e-01
2.899999999999999911e+00 -1.375794876888888666e+03 1.890029436081485104e-01 7.799374543586786501e+01 5.796205814199454839e-03 -3.215746666666666753e-01 9.176759392731668186e-01 1.500627127939156935e+02 5.174576303238471553e+01 4.391801111111111044e-01
2.500000000000000000e+00 -1.770219729333333134e+03 4.573369296068087175e-01 9.321517119756134662e+01 9.321517119756133479e-03 3.578346666666666565e+00 4.855337966649444503e+00 3.166789381404055348e+02 1.266715752561621855e+02 3.230922222222222251e-01
5.999999999999999778e-01 -3.199980971111111103e+03 4.182791318105555508e-04 3.917193913667855742e-01 6.800683877895584211e-04 -1.599995235111111015e+03 1.043460529131536019e-04 9.820320910573061834e-02 1.636720151762177389e-01 1.888888888888888827e-06
2.700000000000000178e+00 -1.541711495555555757e+03 2.692658475811555707e-01 8.337946639625374701e+01 7.148445335755636634e-03 1.769126666666666348e-01 1.780345007091977516e+00 1.965363211676488788e+02 7.279123006209216840e+01 3.878592222222222441e-01
2.549999999999999822e+00 -1.704697109333333174e+03 5.740761572768401377e-01 8.989614295278045120e+01 8.640536615991969982e-03 1.255303777777778018e+00 4.632379714427606210e+00 2.726342152775702061e+02 1.069153785402235997e+02 3.410785555555555515e-01
1.399999999999999911e+00 -3.148971325333332970e+03 1.301575578540583797e-02 2.123626155105562674e+01 6.771767076229475574e-03 -1.586228672666666625e+03 4.000415756190332794e-03 6.133604445191664034e+00 4.381146032279760405e+00 8.568444444444444502e-03
1.899999999999999911e+00 -2.895177389777777989e+03 1.339216977073974246e-01 5.700596367815707310e+01 9.869453545387305016e-03 -1.501273905333333232e+03 5.531598987633130210e-02 2.456080895551919951e+01 1.292674155553642201e+01 5.761233333333333484e-02
2.750000000000000000e+00 -1.495678443999999899e+03 2.655521288787046075e-01 8.172471436174073744e+01 6.754108624937252107e-03 7.891495555555556596e-01 1.323111456579621148e+00 1.815594295621980336e+02 6.602161074989017209e+01 4.019257777777777707e-01
3.500000000000000000e+00 -1.056208379111110844e+03 9.206878593316385195e-02 6.971848894968557886e+01 3.557065762739059726e-03 4.594555555555555892e-02 1.195017657806417416e-01 9.910446705602880968e+01 2.831556201600823286e+01 5.479373333333333873e-01
1.199999999999999956e+00 -3.181771411555555460e+03 1.683139029785752847e-02 1.242233600704117258e+01 5.391638891944952605e-03 -1.595246199111111309e+03 4.714446178001987890e-03 3.355181306092640092e+00 2.795984421743866744e+00 2.942666666666666347e-03
1.000000000000000000e+00 -3.195456384000000071e+03 4.758116153826972596e-03 6.107125105714334090e+00 3.816953191071459101e-03 -1.598841079555555780e+03 1.267851999026631780e-03 1.582641129856819706e+00 1.582641129856819706e+00 7.195555555555555299e-04
4.000000000000000000e+00 -8.915838293333331421e+02 8.153376948371417188e-02 6.618812985569388729e+01 2.585473822488042542e-03 4.202200000000000379e-02 1.515226256518954484e-01 8.282046274051835155e+01 2.070511568512958789e+01 6.093343333333334222e-01
2.200000000000000178e+00 -2.474558727555555834e+03 1.062498078271412183e+00 1.045455131983556498e+02 1.350019540268022206e-02 1.283553857777777694e+02 6.594490602788467868e+02 1.060797026589605139e+03 4.821804666316386374e+02 1.504522222222222094e-01
2.799999999999999822e+00 -1.452980817333333562e+03 1.298410870906894776e-01 8.038244156980087496e+01 6.408039028204789989e-03 -3.782735555555556406e-01 2.229861380505130608e+00 1.685880463931798090e+02 6.021001656899279197e+01 4.149778888888888684e-01
1.800000000000000044e+00 -2.974863177777778219e+03 1.232089751580086046e-01 4.771589446751092112e+01 9.204454951294545675e-03 -1.530946090444444508e+03 6.401242263310007174e-02 1.811994103783515087e+01 1.006663390990841656e+01 4.141344444444444717e-02
2.100000000000000089e+00 -2.659397101333333467e+03 3.653568705508019043e-01 8.224163965006023602e+01 1.165556117489515570e-02 -1.390235344666666606e+03 3.948161560997120456e-01 5.574313193311670744e+01 2.654434853957938856e+01 1.082897777777777765e-01
2.000000000000000000e+00 -2.792729123999999956e+03 2.739304962747727834e-01 6.820147955582606869e+01 1.065648118059782205e-02 -1.458007897111111333e+03 2.385270760388620293e-01 3.519116950156733736e+01 1.759558475078366868e+01 7.930111111111111388e-02
2.279999999999999805e+00 -2.254111815999999635e+03 2.164258844766521861e+00 1.292652808832523874e+02 1.554147440597737108e-02 1.538842822222222573e+01 1.167401722339696590e+02 1.000698074379775790e+03 4.389026642016561368e+02 2.017068888888888800e-01
3.000000000000000000e+00 -1.307643490666666594e+03 1.776228253300201343e-01 7.600471977497932130e+01 5.278105539929121327e-03 2.178888888888892011e-02 8.878568210952890727e-01 1.360978584200560704e+02 4.536595280668536390e+01 4.613606666666666967e-01
