Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

2.0,  -2792.5324959999998      ,   7802903.9369919999      ,   68.309558452758736      ,   1.0673368508243552E-002 ,  -1457.8917280000001      ,   2126708.7424559998      ,   35.502843339281476      ,   17.751421669640738      ,              1000000 ,                79783

2.0,  -2792.9974520000001      ,   7805492.4043039996      ,   68.246885830098407      ,   1.0663575910952875E-002 ,  -1458.2248720000000      ,   2127658.4250639998      ,   35.194427749054704      ,   17.597213874527352      ,              1000000 ,                79268

2.0,  -2793.0060960000001      ,   7805534.8963519996      ,   68.204428440078146      ,   1.0656941943762210E-002 ,  -1458.3252540000001      ,   2127923.3261560001      ,   34.796259882859189      ,   17.398129941429595      ,              1000000 ,                78874

2.0,  -2793.0121840000002      ,   7805562.4896640005      ,   68.157389119224561      ,   1.0649592049878838E-002 ,  -1458.1504399999999      ,   2127432.9819999998      ,   35.075295120733124      ,   17.537647560366562      ,              1000000 ,                79339

2.0,  -2792.9815199999998      ,   7805371.6644479996      ,   68.013920534620794      ,   1.0627175083534500E-002 ,  -1458.1717980000001      ,   2127483.9827959999      ,   34.914041780444364      ,   17.457020890222182      ,              1000000 ,                79045

2.0,  -2792.6869600000000      ,   7803751.9846719997      ,   68.202112269037940      ,   1.0656580042037178E-002 ,  -1458.0311460000000      ,   2127091.9125480000      ,   35.172287982536339      ,   17.586143991268170      ,              1000000 ,                79168

2.0,  -2792.4970760000001      ,   7802677.2214559997      ,   68.097738489979520      ,   1.0640271639059300E-002 ,  -1457.8433760000000      ,   2126540.7877039998      ,   35.120916231247399      ,   17.560458115623700      ,              1000000 ,                79492

2.0,  -2792.6505680000000      ,   7803547.2749760002      ,   68.191495256205528      ,   1.0654921133782113E-002 ,  -1457.9462719999999      ,   2126853.4949840000      ,   35.301033204457390      ,   17.650516602228695      ,              1000000 ,                79343

2.0,  -2792.1977640000000      ,   7801045.5163359996      ,   68.389787610430929      ,   1.0685904314129833E-002 ,  -1457.4861880000001      ,   2125536.4416160001      ,   35.643420223492072      ,   17.821710111746036      ,              1000000 ,                79398

