Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

2.05,  -2730.9457960000000      ,   7463607.4843359999      ,   74.448261537303551      ,   1.1072019859801243E-002 ,  -1428.6841879999999      ,   2042975.8471039999      ,   42.864181583003266      ,   20.909356869757691      ,              1000000 ,                92897

2.05,  -2730.1626919999999      ,   7459414.7305439999      ,   75.009371116641447      ,   1.1155468637216160E-002 ,  -1427.5988379999999      ,   2040088.9555160000      ,   45.282593311891802      ,   22.089069908239907      ,              1000000 ,                92400

2.05,  -2730.7958400000002      ,   7462815.9382400000      ,   74.632556426089550      ,   1.1099428379846753E-002 ,  -1428.4050080000000      ,   2042214.1770319999      ,   43.281753112829890      ,   21.113050298941410      ,              1000000 ,                92999

2.05,  -2730.5191799999998      ,   7461325.1464480003      ,   74.767333108312627      ,   1.1119472502723474E-002 ,  -1428.0522380000000      ,   2041282.2575560000      ,   44.148194744423286      ,   21.535704753377214      ,              1000000 ,                93006

2.05,  -2730.9887640000002      ,   7463838.9874400003      ,   74.426865752573846      ,   1.1068837857313185E-002 ,  -1428.7112400000001      ,   2043038.7693439999      ,   42.696159565727626      ,   20.827394910111039      ,              1000000 ,                92703

2.05,  -2730.7388240000000      ,   7462542.8340480002      ,   74.888644981046156      ,   1.1137514125676110E-002 ,  -1428.2433699999999      ,   2041833.8244360001      ,   44.211994832211268      ,   21.566826747420134      ,              1000000 ,                92640

2.05,  -2731.1699560000002      ,   7464840.6854240000      ,   74.507428266963345      ,   1.1080819194967780E-002 ,  -1428.6662020000001      ,   2042939.0693160000      ,   43.034318617758942      ,   20.992350545248264      ,              1000000 ,                92250

2.05,  -2730.6443720000002      ,   7462067.9655839996      ,   75.161687372781628      ,   1.1178121263054973E-002 ,  -1428.1280019999999      ,   2041521.6177800000      ,   44.407518321654649      ,   21.662204059343733      ,              1000000 ,                92639

2.05,  -2730.4071800000002      ,   7460755.6834079996      ,   75.048749572834410      ,   1.1161325040576207E-002 ,  -1427.6724420000000      ,   2040354.6951240001      ,   45.892194083051677      ,   22.386436138073989      ,              1000000 ,                92721

