Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

1.6,  -3085.1234399999998      ,   9519058.2998719998      ,   32.736215947593230      ,   7.9922402215803767E-003 ,  -1567.3728380000000      ,   2456767.7559880000      ,   10.494888652362448      ,   6.5593054077265300      ,              1000000 ,                19892

1.6,  -3085.1325760000000      ,   9519117.2919679992      ,   32.776218079643009      ,   8.0020063671003422E-003 ,  -1567.3766320000000      ,   2456779.9287520000      ,   10.508197387595937      ,   6.5676233672474602      ,              1000000 ,                19894

1.6,  -3085.1833600000000      ,   9519429.5560320001      ,   32.759597236687462      ,   7.9979485441131482E-003 ,  -1567.3896780000000      ,   2456820.7935400000      ,   10.506704481240151      ,   6.5666903007750941      ,              1000000 ,                19955

1.6,  -3085.1482400000000      ,   9519213.0694720000      ,   32.762885967243299      ,   7.9987514568465069E-003 ,  -1567.3901040000001      ,   2456821.9460640000      ,   10.497997278961307      ,   6.5612482993508170      ,              1000000 ,                20080

1.6,  -3085.1424040000002      ,   9519179.3088160008      ,   32.797192823488459      ,   8.0071271541719852E-003 ,  -1567.3800940000001      ,   2456790.7310919999      ,   10.505809085956603      ,   6.5661306787228764      ,              1000000 ,                20348

1.6,  -3085.1698160000001      ,   9519346.3959359992      ,   32.765872161821662      ,   7.9994805082572399E-003 ,  -1567.3780580000000      ,   2456784.5931640002      ,   10.517436196561460      ,   6.5733976228509121      ,              1000000 ,                19937

1.6,  -3085.3011759999999      ,   9520159.2071359996      ,   32.800312635971665      ,   8.0078888271415179E-003 ,  -1567.4390980000001      ,   2456975.7504920000      ,   10.508308757661791      ,   6.5676929735386187      ,              1000000 ,                20378

1.6,  -3085.3120279999998      ,   9520223.7192480005      ,   32.762923046173249      ,   7.9987605093196391E-003 ,  -1567.4345280000000      ,   2456961.2499279999      ,   10.500017210317065      ,   6.5625107564481651      ,              1000000 ,                20235

1.6,  -3085.1694960000000      ,   9519341.0623679999      ,   32.714573497225317      ,   7.9869564202210228E-003 ,  -1567.3903459999999      ,   2456822.4510039999      ,   10.485908162890304      ,   6.5536926018064401      ,              1000000 ,                20353

