 Tiempo,Energia_pot,Energia_cin,Energia,Presion,Temperatura_md
  0.20000000000000001      ,   3406.2846116441074      ,   77089.990979890455      ,   80496.275591534562      ,  0.34165555232972511      ,   256.96663659963485     
  0.40000000000000002      ,   3044.3919416146909      ,   63604.624022842596      ,   66649.015964457285      ,   77.088860171105949      ,   212.01541340947531     
  0.59999999999999998      ,   1772.8438828438364      ,   53204.624260217264      ,   54977.468143061102      ,   63.603923383402901      ,   177.34874753405754     
  0.80000000000000004      ,   1176.3012105306061      ,   44156.708091039058      ,   45333.009301569662      ,   53.204097254258500      ,   147.18902697013019     
   1.0000000000000000      ,   2432.0474569293096      ,   35041.258867212360      ,   37473.306324141668      ,   44.155776369130002      ,   116.80419622404121     
   1.2000000000000000      ,   943.03730935702777      ,   30060.423273921653      ,   31003.460583278680      ,   35.040798026997422      ,   100.20141091307218     
   1.4000000000000001      ,   1106.7950712415031      ,   24501.707439307884      ,   25608.502510549388      ,   30.059924570176559      ,   81.672358131026286     
   1.6000000000000001      ,   611.72215983172930      ,   20389.919696558383      ,   21001.641856390113      ,   24.501383088124687      ,   67.966398988527942     
   1.8000000000000000      ,   743.43203607971725      ,   16613.055686789863      ,   17356.487722869580      ,   20.389542916662560      ,   55.376852289299542     
   2.0000000000000000      ,   415.33489527337935      ,   13951.720199292275      ,   14367.055094565654      ,   16.612797323553298      ,   46.505733997640917     
   2.2000000000000002      ,   452.19477431640786      ,   11517.911845357819      ,   11970.106619674227      ,   13.951452244014392      ,   38.393039484526064     
   2.3999999999999999      ,   154.20322600376332      ,   9757.9722810662188      ,   9912.1755070699819      ,   11.517724276237574      ,   32.526574270220728     
   2.6000000000000001      ,   303.10460327684439      ,   7932.6211875495883      ,   8235.7257908264328      ,   9.7577430971146679      ,   26.442070625165293     
   2.8000000000000003      ,   22.658738986461156      ,   6840.4102988378427      ,   6863.0690378243035      ,   7.9325032103823201      ,   22.801367662792810     
   3.0000000000000000      ,  -10.202346971883815      ,   5707.2169225749039      ,   5697.0145756030197      ,   6.8403014617912632      ,   19.024056408583014     
   3.2000000000000002      ,   20.153155895901602      ,   4654.7307450456437      ,   4674.8839009415451      ,   5.7070895959835628      ,   15.515769150152146     
   3.4000000000000004      ,  -1.7701916319140809      ,   3839.8362147573139      ,   3838.0660231253996      ,   4.6546168143490645      ,   12.799454049191047     
   3.6000000000000001      ,  -100.55045328427681      ,   3241.7961870784475      ,   3141.2457337941705      ,   3.8397614456627420      ,   10.805987290261491     
   3.8000000000000003      ,  -132.93912330308186      ,   2711.4609330669882      ,   2578.5218097639063      ,   3.2417318731578550      ,   9.0382031102232947     
   4.0000000000000000      ,  -179.71564727124746      ,   2291.5959202127560      ,   2111.8802729415083      ,   2.7114134173621469      ,   7.6386530673758530     
   4.2000000000000002      ,  -227.50569340296590      ,   2001.6913919064953      ,   1774.1856985035292      ,   2.2915649676100553      ,   6.6723046396883179     
   4.4000000000000004      ,  -219.42808978542584      ,   1687.4083389057596      ,   1467.9802491203338      ,   2.0016512971958011      ,   5.6246944630191988     
   4.6000000000000005      ,  -222.43500930239239      ,   1419.6391453875879      ,   1197.2041360851954      ,   1.6873742758961174      ,   4.7321304846252925     
   4.7999999999999998      ,  -263.45328221461932      ,   1248.8404593644857      ,   985.38717714986637      ,   1.4196170888258031      ,   4.1628015312149520     
   5.0000000000000000      ,  -254.66877374584254      ,   1062.4312731944146      ,   807.76249944857204      ,   1.2488190453484822      ,   3.5414375773147153     
   5.2000000000000002      ,  -293.25528597750872      ,   967.02496219572470      ,   673.76967621821598      ,   1.0624291143265492      ,   3.2234165406524156     
   5.4000000000000004      ,  -268.91900779945269      ,   821.96335161948116      ,   553.04434382002842      ,  0.96701443830125611      ,   2.7398778387316041     
   5.6000000000000005      ,  -289.87819620615551      ,   728.56144591935060      ,   438.68324971319510      ,  0.82195428980237106      ,   2.4285381530645020     
   5.8000000000000007      ,  -301.96214391450752      ,   647.59236803599276      ,   345.63022412148524      ,  0.72854840290234923      ,   2.1586412267866426     
   6.0000000000000000      ,  -319.90720676998330      ,   589.30594806454019      ,   269.39874129455688      ,  0.64759144481559050      ,   1.9643531602151341     
   6.2000000000000002      ,  -321.65230111967583      ,   534.05688364789023      ,   212.40458252821441      ,  0.58930572077928312      ,   1.7801896121596341     
   6.4000000000000004      ,  -324.16983929110938      ,   488.96275628682241      ,   164.79291699571303      ,  0.53406294444781066      ,   1.6298758542894081     
   6.6000000000000005      ,  -330.81831413173592      ,   433.14746368623611      ,   102.32914955450019      ,  0.48896779390577261      ,   1.4438248789541204     
   6.8000000000000007      ,  -339.09009372439203      ,   399.12132970554211      ,   60.031235981150076      ,  0.43315818975103326      ,   1.3304044323518069     
   7.0000000000000000      ,  -344.58947229581338      ,   365.42661588174082      ,   20.837143585927436      ,  0.39913708609973325      ,   1.2180887196058028     
   7.2000000000000002      ,  -362.71395932855995      ,   350.87843113834367      ,  -11.835528190216280      ,  0.36544259678997892      ,   1.1695947704611456     
   7.4000000000000004      ,  -363.60391171003482      ,   319.06141504828014      ,  -44.542496661754683      ,  0.35088518724025519      ,   1.0635380501609337     
   7.6000000000000005      ,  -360.64716638560293      ,   302.59073364562028      ,  -58.056432739982654      ,  0.31906787385038243      ,   1.0086357788187343     
   7.8000000000000007      ,  -371.30433130019452      ,   299.78121630347846      ,  -71.523114996716060      ,  0.30260256970133215      ,  0.99927072101159486     
   8.0000000000000000      ,  -392.69568976951825      ,   296.24216464665972      ,  -96.453525122858537      ,  0.29979393539198101      ,  0.98747388215553233     
