Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

4.5,  -193.48169600000000      ,   38458.085855999998      ,   31.983107556389584      ,   3.9485317970851339E-003 ,  -1.5162659999999999      ,   1344.5971079999999      ,   36.637385897703510      ,   8.1416413106007806      ,              1000000 ,               655355

4.5,  -193.48909200000000      ,   38479.461808000000      ,   32.271242384134183      ,   3.9841039980412574E-003 ,   1.7632980000000000      ,   1365.9246439999999      ,   36.916330047327243      ,   8.2036288994060538      ,              1000000 ,               656796

4.5,  -193.76406000000000      ,   38566.680976000003      ,   31.971393906372032      ,   3.9470856674533377E-003 ,   1.4367620000000001      ,   1394.3639000000001      ,   37.313531258182415      ,   8.2918958351516476      ,              1000000 ,               655421

4.5,  -193.45652799999999      ,   38389.754079999999      ,   31.053596477464879      ,   3.8337773428968988E-003 , -0.21973200000000001      ,   1367.8820000000001      ,   36.984236072253488      ,   8.2187191271674411      ,              1000000 ,               656324

4.5,  -193.43700799999999      ,   38422.081312000002      ,   31.689197654846733      ,   3.9122466240551525E-003 , -0.27509400000000001      ,   1260.9827640000001      ,   35.509253544550383      ,   7.8909452321223075      ,              1000000 ,               655706

4.5,  -193.60648399999999      ,   38551.321104000002      ,   32.677981228309534      ,   4.0343186701616712E-003 ,  0.34891000000000000      ,   1333.4938999999999      ,   36.515368843979928      ,   8.1145264097733172      ,              1000000 ,               654807

4.5,  -193.51353200000000      ,   38435.406960000000      ,   31.431192991755502      ,   3.8803941965130247E-003 ,  -3.9137979999999999      ,   1374.2370759999999      ,   36.863522094547555      ,   8.1918937987883460      ,              1000000 ,               655427

4.5,  -192.87852000000001      ,   38233.401663999997      ,   32.113520308580270      ,   3.9646321368617616E-003 ,  -1.1910499999999999      ,   1389.0683720000000      ,   37.251171416446759      ,   8.2780380925437242      ,              1000000 ,               655655

4.5,  -194.09238800000000      ,   38700.984848000000      ,   32.080052500852503      ,   3.9605003087472227E-003 , -0.61428600000000000      ,   1458.7102840000000      ,   38.188125598282561      ,   8.4862501329516800      ,              1000000 ,               655023

