Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

2.35,  -525.20578799999998      ,   279390.16235200001      ,   59.573841602662156      ,   2.6968692441223244E-002 ,   5.5071979999999998      ,   55988.720004000003      ,   236.55525945154716      ,   100.66181253257325      ,              1000000 ,               239204

2.35,  -524.82192399999997      ,   278968.17422400002      ,   59.414832432131547      ,   2.6896710019072675E-002 ,  -1.3812240000000000      ,   55631.983919999999      ,   235.86028945174689      ,   100.36608061776464      ,              1000000 ,               239393

2.35,  -524.74137599999995      ,   278908.65484799998      ,   59.625021271498504      ,   2.6991861145992981E-002 ,   1.2760480000000001      ,   55502.271472000000      ,   235.58574484357430      ,   100.24925312492523      ,              1000000 ,               240526

2.35,  -525.06377199999997      ,   279214.72318400000      ,   59.352830742366656      ,   2.6868642255485128E-002 ,  0.67836799999999997      ,   55785.659736000001      ,   236.18890649828703      ,   100.50591765884553      ,              1000000 ,               238961

2.35,  -524.95996400000001      ,   279142.41972800001      ,   59.661176028626038      ,   2.7008228170496165E-002 ,   6.7562100000000003      ,   55777.086483999999      ,   236.07507303914130      ,   100.45747788899629      ,              1000000 ,               239695

2.35,  -524.95805199999995      ,   279106.34465599997      ,   59.374980390441650      ,   2.6878669257782543E-002 ,   4.8815679999999997      ,   55828.217607999999      ,   236.22952377266770      ,   100.52320160539051      ,              1000000 ,               239505

2.35,  -524.86991599999999      ,   279026.78571199998      ,   59.484090227160003      ,   2.6928062574540512E-002 ,   5.7661600000000002      ,   55741.843095999997      ,   236.02668174351476      ,   100.43688584830414      ,              1000000 ,               239084

2.35,  -524.29093200000000      ,   278410.41252800002      ,   59.409015734746731      ,   2.6894076837821058E-002 ,   2.1991160000000001      ,   55182.019039999999      ,   234.89823951834663      ,   99.956697667381533      ,              1000000 ,               239790

2.35,  -524.63422400000002      ,   278777.56003200001      ,   59.468403710859803      ,   2.6920961390158347E-002 ,   1.2231660000000000      ,   55468.661147999999      ,   235.51468109851760      ,   100.21901323341174      ,              1000000 ,               239667

