Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

2.3,  -557.87768000000005      ,   314754.49452800001      ,   59.388455829542949      ,   2.8066377991277393E-002 ,  -6.4639519999999999      ,   72295.733391999995      ,   268.80094999188839      ,   116.86997825734278      ,              1000000 ,               207415

2.3,  -557.95720400000005      ,   314816.23060800001      ,   59.160705814775163      ,   2.7958745659156511E-002 ,   4.8249279999999999      ,   72346.680991999994      ,   268.93010441710464      ,   116.92613235526289      ,              1000000 ,               206390

2.3,  -557.95077600000002      ,   314828.36582399998      ,   59.323666314530591      ,   2.8035759127850002E-002 ,   2.6954340000000001      ,   72327.132700000002      ,   268.92353436535012      ,   116.92327581102180      ,              1000000 ,               208008

2.3,  -558.04217600000004      ,   314921.76265599998      ,   59.251096708710655      ,   2.8001463472925647E-002 ,  -12.958060000000000      ,   72433.357311999993      ,   268.82233164868649      ,   116.87927462986370      ,              1000000 ,               206893

2.3,  -557.62996399999997      ,   314471.52302399999      ,   59.332506043135716      ,   2.8039936693353369E-002 ,   5.9160339999999998      ,   72125.038851999998      ,   268.49588338317375      ,   116.73734060137990      ,              1000000 ,               207858

2.3,  -557.64194399999997      ,   314483.72944000002      ,   59.322775827677752      ,   2.8035338292853387E-002 ,  -1.8792620000000000      ,   72048.397956000001      ,   268.41174775023421      ,   116.70075989140619      ,              1000000 ,               208088

2.3,  -558.10370799999998      ,   314985.42091200000      ,   59.208715816598847      ,   2.7981434695935187E-002 ,  -14.169204000000001      ,   72507.813871999999      ,   268.89969789868934      ,   116.91291212986494      ,              1000000 ,               207140

2.3,  -557.27541199999996      ,   314096.11825599999      ,   59.499860808495001      ,   2.8119026847114845E-002 ,  -1.9598700000000000      ,   71823.789300000004      ,   267.99244058290731      ,   116.51845242735101      ,              1000000 ,               208038

2.3,  -558.18932400000006      ,   315088.37176000001      ,   59.270990648233223      ,   2.8010865145667880E-002 ,  -11.533505999999999      ,   72555.742924000006      ,   269.11469889871859      ,   117.00639082552983      ,              1000000 ,               207098

