Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

2.05,  -682.66114800000003      ,   467428.72907200002      ,   37.449780818078068      ,   2.2278275323068454E-002 ,  -246.33682400000001      ,   127958.09069600000      ,   259.37667558512851      ,   126.52520760250172      ,              1000000 ,                92675

2.05,  -682.74437200000000      ,   467543.99521600001      ,   37.471558792311228      ,   2.2291230691440352E-002 ,  -11.045700000000000      ,   127979.44301600000      ,   357.57158098415766      ,   174.42516145568669      ,              1000000 ,                92720

2.05,  -682.79760799999997      ,   467603.82550400001      ,   37.299490793821434      ,   2.2188870192636191E-002 ,  -3.5635219999999999      ,   128058.76116400000      ,   357.83524487528547      ,   174.55377798794416      ,              1000000 ,                92840

2.05,  -682.69325200000003      ,   467470.18139200000      ,   37.417977840397135      ,   2.2259356240569388E-002 ,  -357.06114000000002      ,   127971.79296000001      ,   21.889158547107019      ,   10.677638315661962      ,              1000000 ,                92735

2.05,  -682.79312800000002      ,   467600.07830400002      ,   37.331255804963277      ,   2.2207766689448710E-002 ,  -357.16658400000000      ,   128037.93593599999      ,   21.678727125247480      ,   10.574988841584137      ,              1000000 ,                92294

2.05,  -682.67276400000003      ,   467441.72174399998      ,   37.411482683799456      ,   2.2255492375847390E-002 ,  -29.549303999999999      ,   127966.56994400000      ,   356.50162492913773      ,   173.90323167275014      ,              1000000 ,                92354

2.05,  -682.78309600000000      ,   467582.60905600002      ,   37.280730581022624      ,   2.2177710042250224E-002 ,   357.19486400000000      ,   128047.44931200000      ,   21.430782627368131      ,   10.454040306033235      ,              1000000 ,                92586

2.05,  -682.77597600000001      ,   467578.98966399999      ,   37.362498059516795      ,   2.2226352206732185E-002 ,   12.717984000000000      ,   128024.65168800000      ,   357.57922838299174      ,   174.42889189414234      ,              1000000 ,                92430

2.05,  -682.65008799999998      ,   467413.16617600003      ,   37.443604655432409      ,   2.2274601222743853E-002 ,  -357.04176999999999      ,   127954.80934800000      ,   21.817053496453244      ,   10.642465120221095      ,              1000000 ,                92756

