Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

2.95,  -335.26339999999999      ,   113886.11622400000      ,   38.530103094074384      ,   1.1068688047708814E-002 ,  -6.8423999999999999E-002 ,   5110.1264400000000      ,   71.485115640643855      ,   24.232242590048763      ,              1000000 ,               449954

2.95,  -335.27069200000000      ,   113890.08558400000      ,   38.518160260338654      ,   1.1065257184814322E-002 , -0.30044799999999999      ,   5085.1984000000002      ,   71.309944124219427      ,   24.172862414989634      ,              1000000 ,               450676

2.95,  -335.23896000000002      ,   113872.88188800000      ,   38.570994103320622      ,   1.1080434962171969E-002 ,   6.9237999999999994E-002 ,   5102.8937800000003      ,   71.434508370250271      ,   24.215087583135684      ,              1000000 ,               449155

2.95,  -335.19094000000001      ,   113835.38238400000      ,   38.502157418986222      ,   1.1060659988217817E-002 ,  0.60874600000000001      ,   5052.8057399999998      ,   71.080483737151681      ,   24.095079232932772      ,              1000000 ,               450916

2.95,  -335.22530000000000      ,   113857.37163199999      ,   38.488568067804131      ,   1.1056756124046002E-002 ,   4.7722000000000001E-002 ,   5097.4064280000002      ,   71.396107391164648      ,   24.202070302089709      ,              1000000 ,               450077

2.95,  -335.28015599999998      ,   113898.59172800000      ,   38.546189443519289      ,   1.1073309233990029E-002 ,  0.12110600000000001      ,   5096.8334120000000      ,   71.392007573234437      ,   24.200680533299806      ,              1000000 ,               449832

2.95,  -335.30253599999998      ,   113912.46758400000      ,   38.531505757869326      ,   1.1069090996227902E-002 ,   4.7697999999999997E-002 ,   5088.8078120000000      ,   71.335864310322876      ,   24.181648918753517      ,              1000000 ,               450243

2.95,  -335.19705199999999      ,   113845.95192000001      ,   38.586114737160386      ,   1.1084778723688706E-002 , -0.32637400000000000      ,   5094.0441559999999      ,   71.371826626562694      ,   24.193839534428029      ,              1000000 ,               450580

2.95,  -335.25073200000003      ,   113879.18862400000      ,   38.550425645693657      ,   1.1074526183767209E-002 ,  0.11113600000000000      ,   5087.8044000000000      ,   71.328760320010502      ,   24.179240786444236      ,              1000000 ,               450959

