Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

5,  -171.12242000000001      ,   30263.745008000002      ,   31.318722536904325      ,   3.1318722536904323E-003 ,  0.20475199999999999      ,   1120.8893840000001      ,   33.479060031884053      ,   6.6958120063768103      ,              1000000 ,               691780

5,  -171.38561600000000      ,   30365.322432000001      ,   31.500683489418833      ,   3.1500683489418834E-003 ,  0.35923400000000000      ,   1133.7967480000000      ,   33.669982164136115      ,   6.7339964328272233      ,              1000000 ,               692120

5,  -172.22180000000000      ,   30613.806432000001      ,   30.878115822698756      ,   3.0878115822698757E-003 ,  -2.0343840000000002      ,   1141.2999840000000      ,   33.721821803404154      ,   6.7443643606808310      ,              1000000 ,               691077

5,  -171.31695199999999      ,   30301.804128000000      ,   30.859456985334333      ,   3.0859456985334334E-003 ,  -1.4724720000000000      ,   1199.8366400000000      ,   34.607346997555531      ,   6.9214693995111061      ,              1000000 ,               692310

5,  -170.56411199999999      ,   30067.514240000000      ,   31.231361444091068      ,   3.1231361444091069E-003 ,  0.54546600000000001      ,   1155.8955559999999      ,   33.994088057232005      ,   6.7988176114464007      ,              1000000 ,               693045

5,  -171.17841200000001      ,   30299.054671999998      ,   31.575400823398112      ,   3.1575400823398111E-003 ,  -2.5308660000000001      ,   1157.7829640000000      ,   33.931956638102143      ,   6.7863913276204286      ,              1000000 ,               692056

5,  -170.48556800000000      ,   30072.112927999999      ,   31.729860253669191      ,   3.1729860253669191E-003 , -0.87627600000000005      ,   1095.1795119999999      ,   33.081893119527244      ,   6.6163786239054492      ,              1000000 ,               692092

5,  -171.34181200000000      ,   30328.500336000001      ,   31.152588922217280      ,   3.1152588922217280E-003 , -0.97220399999999996      ,   1110.8492480000000      ,   33.315222757508074      ,   6.6630445515016152      ,              1000000 ,               691383

5,  -171.34981999999999      ,   30326.796591999999      ,   31.081116099130053      ,   3.1081116099130053E-003 ,  -1.5886000000000001E-002 ,   1121.0880040000000      ,   33.482648515835841      ,   6.6965297031671680      ,              1000000 ,               691689

