# Temperature, Energy, Err Energy, Var Energy, Cv, Magnetization, Err Magnetization, Var Magnetization, X, Neff
8.000000000000000000e+00 -1.028121044444444578e+02 2.830883688615468130e-01 2.936320948312861390e+01 1.147000370434711784e-03 3.521093333333333297e-01 9.302815431484529052e-01 2.665712551834056043e+01 3.332140689792570054e+00 8.105147777777778062e-01
2.450000000000000178e+00 -4.688064400000000091e+02 1.478116093350702320e-01 5.325350459513623491e+01 2.217971869851571159e-02 -1.407194444444444414e+00 1.769615736835989050e+00 1.745958322233571494e+02 7.126360498912535490e+01 2.959428888888888665e-01
2.600000000000000089e+00 -4.127815266666666503e+02 1.024288209267608524e-01 4.495046742069241219e+01 1.662369357274127643e-02 -3.296153333333333157e-01 5.223016832376561336e-01 1.183420231296567380e+02 4.551616274217565916e+01 3.565348888888889012e-01
2.299999999999999822e+00 -5.578520208888890011e+02 2.709392259974799932e-01 5.930653042352221860e+01 2.802766088068157913e-02 -3.947495333333332912e+00 7.273659413952358932e+00 2.687101543263058829e+02 1.168305018810025757e+02 2.074364444444444511e-01
5.000000000000000000e+00 -1.712185013333333359e+02 4.776020683000074540e-01 3.125858959742910415e+01 3.125858959742910601e-03 -7.547373333333333711e-01 1.041756902515915906e+00 3.369822445390946086e+01 6.739644890781891995e+00 6.919502222222222443e-01
2.350000000000000089e+00 -5.248384386666666614e+02 2.509865640671214981e-01 5.948491023783256537e+01 2.692843378806362986e-02 2.989623333333333299e+00 2.644528716836244797e+00 2.358815999352603683e+02 1.003751489086214264e+02 2.395361111111111163e-01
3.000000000000000000e+00 -3.260174288888888441e+02 1.566672654064900305e+00 3.832771812621690088e+01 1.064658836839358323e-02 -2.610458222222222346e+00 4.748610328722048912e+00 6.667464091794823844e+01 2.222488030598274733e+01 4.620834444444444356e-01
4.000000000000000222e-01 -8.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
2.149999999999999911e+00 -6.439697533333334150e+02 1.058149729039678105e-01 4.570480719230808120e+01 2.471866262428776620e-02 -4.980857999999999564e+00 3.527004389346092950e+01 3.346656552326871292e+02 1.556584442942731243e+02 1.273438888888888953e-01
2.049999999999999822e+00 -6.827301591111112202e+02 5.720158430681086814e-02 3.738537555881582364e+01 2.223996166497075114e-02 -1.102057773333333444e+02 2.267331393016154664e+02 1.972977862836529823e+02 9.624282257739172053e+01 9.259888888888889724e-02
4.000000000000000000e+00 -2.223961813333333168e+02 8.899664222220279308e-01 3.287693932737105484e+01 5.137021769901728603e-03 7.623482222222223159e-01 1.999255553798284346e+00 4.152083972588830107e+01 1.038020993147207527e+01 6.095074444444444905e-01
2.850000000000000089e+00 -3.533940031111110898e+02 6.022052353814855846e-02 3.968230858157673424e+01 1.221369916330462650e-02 6.124222222222234883e-03 3.182159330342205217e-01 7.940405119415969182e+01 2.786107059444200118e+01 4.271165555555555549e-01
9.500000000000000000e+00 -8.603716933333333827e+01 3.525238357066562411e-01 2.903295928049329433e+01 8.042370991826397128e-04 -1.448864444444444288e-01 5.857177906472462725e-01 2.536239224246644142e+01 2.669725499206994090e+00 8.406781111111111260e-01
2.950000000000000178e+00 -3.352466408888888623e+02 3.527615432694182485e-02 3.853602428097408250e+01 1.107038904940364082e-02 3.448888888888889531e-02 2.577038430759207022e-01 7.134829089928447843e+01 2.418586132179135006e+01 4.502657777777777648e-01
8.000000000000000444e-01 -7.998524577777777722e+02 8.505310468712027391e-04 1.092118812175405296e+00 4.266089110060176069e-03 3.999628666666666277e+02 2.097384614822676591e-04 2.762656646616834522e-01 3.453320808271043152e-01 9.077777777777777223e-05
1.949999999999999956e+00 -7.117749497777776924e+02 3.716000067509474258e-02 3.115484712169381254e+01 2.048313420229704723e-02 3.704319928888888285e+02 2.196159039194046925e-02 1.459333957567560880e+01 7.483763884961850188e+00 6.744822222222221497e-02
1.850000000000000089e+00 -7.343711826666666411e+02 1.866132218726307759e-02 2.610271913130459964e+01 1.906699717407202288e-02 3.793587842222221980e+02 5.980040612608206185e-03 1.048225129993341831e+01 5.666081783747793921e+00 4.882366666666666105e-02
1.600000000000000089e+00 -7.713248688888890001e+02 1.839753893147747510e-01 1.638135470614683342e+01 1.599741670522151007e-02 3.918662561555555044e+02 6.373385265769267172e-02 5.219508944039936260e+00 3.262193090024959830e+00 2.009612222222222078e-02
6.500000000000000000e+00 -1.282016560000000140e+02 6.630748651225853996e-01 3.019608894208890604e+01 1.786750824975675157e-03 -4.642660000000000120e-01 8.820477370326644806e-01 2.913488231026758513e+01 4.482289586195013165e+00 7.654645555555554814e-01
2.399999999999999911e+00 -4.946226115555555225e+02 1.879936945083826028e-01 5.692424806559625239e+01 2.470670488958170638e-02 4.100988888888887907e-01 2.066727249512697817e+00 2.032327487298378799e+02 8.468031197076578565e+01 2.691922222222222216e-01
2.250000000000000000e+00 -5.902978124444443893e+02 3.802553019921314781e-01 5.601242613720254582e+01 2.766045735170495970e-02 -4.356236222222221066e+00 1.113087019120960797e+01 2.975030626723633418e+02 1.322235834099392946e+02 1.768094444444444358e-01
2.000000000000000111e-01 -8.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.000000000000000000e+02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
