Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

9.5,  -86.454980000000006      ,   8297.9064799999996      ,   28.695695029038738      ,   7.9489459914234737E-004 ,  0.54376199999999997      ,   642.68711599999995      ,   25.345442171865063      ,   2.6679412812489538      ,              1000000 ,               840343

9.5,  -86.063912000000002      ,   8262.2248639999998      ,   29.244280043390624      ,   8.1009085992771808E-004 , -0.27442600000000000      ,   628.12122799999997      ,   25.060844326768482      ,   2.6379836133440508      ,              1000000 ,               841082

9.5,  -85.249516000000000      ,   8120.6255199999996      ,   29.208655254320483      ,   8.0910402366538730E-004 ,   6.2028000000000000E-002 ,   641.20519999999999      ,   25.321953963452664      ,   2.6654688382581750      ,              1000000 ,               841735

9.5,  -86.428355999999994      ,   8290.7492320000001      ,   28.651152003667594      ,   7.9366072032320209E-004 , -0.69785799999999998      ,   648.58734800000002      ,   25.457814953601890      ,   2.6797699951159886      ,              1000000 ,               840005

9.5,  -86.065824000000006      ,   8251.2646079999995      ,   29.050620427127242      ,   8.0472632762125323E-004 ,   4.6926000000000002E-002 ,   642.55923600000006      ,   25.348708723533122      ,   2.6682851287929603      ,              1000000 ,               840582

9.5,  -86.261412000000007      ,   8265.2861279999997      ,   28.709840260200938      ,   7.9528643380057996E-004 ,  0.62889600000000001      ,   688.61032000000000      ,   26.233848551464650      ,   2.7614577422594366      ,              1000000 ,               840177

9.5,  -85.694208000000003      ,   8198.2356799999998      ,   29.235909345404927      ,   8.0985898463725562E-004 ,  -1.2529840000000001      ,   625.79863999999998      ,   24.984568659389417      ,   2.6299545957252017      ,              1000000 ,               840639

9.5,  -86.049719999999994      ,   8255.5025280000009      ,   29.171016710454271      ,   8.0806140472172499E-004 ,  0.25691999999999998      ,   647.08435199999997      ,   25.436555272159001      ,   2.6775321339114737      ,              1000000 ,               840807

9.5,  -86.066596000000004      ,   8267.6764320000002      ,   29.329464450834820      ,   8.1245053880428866E-004 , -0.61724199999999996      ,   628.97582000000000      ,   25.071793559963673      ,   2.6391361642067026      ,              1000000 ,               840733

