Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

2.45,  -469.01461999999998      ,   222818.39278400000      ,   53.326156904989986      ,   2.2209977886293201E-002 ,  -2.5075539999999998      ,   30620.847116000001      ,   174.97016685405853      ,   71.416394634309597      ,              1000000 ,               296710

2.45,  -468.88922800000000      ,   222694.53140800001      ,   53.267469186775010      ,   2.2185534854966681E-002 ,  -4.4275840000000004      ,   30576.338056000001      ,   174.80484706072352      ,   71.348917167642242      ,              1000000 ,               296263

2.45,  -468.69546400000002      ,   222524.34963200000      ,   53.375197028438926      ,   2.2230402760699257E-002 ,   1.7335579999999999      ,   30454.974220000000      ,   174.50492542235202      ,   71.226500172388569      ,              1000000 ,               295657

2.45,  -468.61564399999997      ,   222431.50804799999      ,   53.206073398299772      ,   2.2159963930986990E-002 , -0.85023599999999999      ,   30336.875648000001      ,   174.17276694921139      ,   71.090925285392402      ,              1000000 ,               295637

2.45,  -468.94913600000001      ,   222740.24540799999      ,   53.169100545838432      ,   2.2144564992019333E-002 ,  -1.8106080000000000      ,   30638.027048000000      ,   175.02785134563680      ,   71.439939324749716      ,              1000000 ,               295832

2.45,  -468.88742400000001      ,   222688.04121600001      ,   53.222409102221484      ,   2.2166767639409193E-002 , -0.83098200000000000      ,   30506.663779999999      ,   174.65959249040881      ,   71.289629587921965      ,              1000000 ,               295405

2.45,  -468.90818800000000      ,   222719.40750400000      ,   53.334029761088281      ,   2.2213256876754798E-002 , -0.88904000000000005      ,   30608.098480000001      ,   174.94944437716401      ,   71.407936480475101      ,              1000000 ,               296051

2.45,  -468.57511599999998      ,   222383.24296000000      ,   53.109355349002087      ,   2.2119681528114152E-002 ,  -3.3954240000000002      ,   30219.889872000000      ,   173.80552628688255      ,   70.941031137503074      ,              1000000 ,               296131

2.45,  -468.72314000000000      ,   222539.26132799999      ,   53.271750079572101      ,   2.2187317817397790E-002 ,  0.31312000000000001      ,   30438.960967999999      ,   174.46736922377661      ,   71.211171111745557      ,              1000000 ,               295800

