Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

2,  -698.22256800000002      ,   488676.99593600002      ,   34.091662785574883      ,   2.1307289240984302E-002 ,  -364.51127000000002      ,   133186.02902799999      ,   17.820299407896048      ,   8.9101497039480240      ,              1000000 ,                79351

2,  -698.43999599999995      ,   488973.70750399999      ,   33.989402635527753      ,   2.1243376647204847E-002 ,   4.4935939999999999      ,   133276.30266799999      ,   365.04261433559117      ,   182.52130716779558      ,              1000000 ,                79145

2,  -698.23153200000002      ,   488691.84244799998      ,   34.125799169147058      ,   2.1328624480716912E-002 ,   346.07421399999998      ,   133180.90509200000      ,   115.81685324805807      ,   57.908426624029033      ,              1000000 ,                78688

2,  -698.22166000000004      ,   488678.09371200000      ,   34.126342007961391      ,   2.1328963754975869E-002 ,  -111.70871000000000      ,   133179.47856399999      ,   347.41998024600701      ,   173.70999012300351      ,              1000000 ,                79254

2,  -698.21178799999996      ,   488668.04670399998      ,   34.181073737422253      ,   2.1363171085888907E-002 ,  -111.70348199999999      ,   133169.82122799999      ,   347.40776234430291      ,   173.70388117215145      ,              1000000 ,                79473

2,  -698.26235599999995      ,   488730.50420800003      ,   34.061509087668924      ,   2.1288443179793077E-002 ,  -364.54639800000001      ,   133204.67290800001      ,   17.623751394796322      ,   8.8118756973981611      ,              1000000 ,                79242

2,  -698.31177200000002      ,   488797.45761600003      ,   34.031260661632921      ,   2.1269537913520577E-002 ,  -346.59969000000001      ,   133217.19323599999      ,   114.39339197656429      ,   57.196695988282144      ,              1000000 ,                78702

2,  -698.24574399999995      ,   488710.07539200003      ,   34.102146235780893      ,   2.1313841397363059E-002 ,   111.73200400000000      ,   133187.25037600001      ,   347.42367457924337      ,   173.71183728962168      ,              1000000 ,                78952

2,  -698.17316000000005      ,   488604.03356800001      ,   34.033398649184754      ,   2.1270874155740471E-002 ,   364.51096999999999      ,   133176.71509200000      ,   17.563252593387126      ,   8.7816262966935632      ,              1000000 ,                79129

