 Tiempo,Energia_pot,Energia_cin,Energia,Presion,Temperatura_md
   5.0000000000000003E-002 ,  -97.122574774551069      ,   299.90861799227991      ,   202.78604321772883      ,  0.19993907866151994      ,  0.99969539330759971     
  0.10000000000000001      ,  -91.128162910470891      ,   292.07564799199849      ,   200.94748508152759      ,  0.19471709866133233      ,  0.97358549330666166     
  0.14999999999999999      ,  -99.415321401063792      ,   293.02320359037191      ,   193.60788218930810      ,  0.19534880239358127      ,  0.97674401196790639     
  0.20000000000000001      ,  -97.880517971255429      ,   285.20329638545172      ,   187.32277841419631      ,  0.19013553092363450      ,  0.95067765461817244     
  0.25000000000000000      ,  -95.205945763294523      ,   282.62768410259815      ,   187.42173833930363      ,  0.18841845606839877      ,  0.94209228034199388     
  0.29999999999999999      ,  -93.768150678330059      ,   276.47015601525686      ,   182.70200533692679      ,  0.18431343734350458      ,  0.92156718671752291     
  0.35000000000000003      ,  -96.546605592199384      ,   279.24860517149455      ,   182.70199957929515      ,  0.18616573678099638      ,  0.93082868390498186     
  0.40000000000000002      ,  -92.957760942735604      ,   277.38270521509929      ,   184.42494427236369      ,  0.18492180347673287      ,  0.92460901738366430     
  0.45000000000000001      ,  -90.422683250942342      ,   281.61072557842306      ,   191.18804232748073      ,  0.18774048371894872      ,  0.93870241859474357     
  0.50000000000000000      ,  -92.319076262174647      ,   284.88733245518318      ,   192.56825619300855      ,  0.18992488830345547      ,  0.94962444151727732     
  0.55000000000000004      ,  -95.872057292284794      ,   288.44029662425260      ,   192.56823933196779      ,  0.19229353108283506      ,  0.96146765541417534     
  0.59999999999999998      ,  -94.536448730813461      ,   288.20258453433649      ,   193.66613580352305      ,  0.19213505635622430      ,  0.96067528178112160     
  0.65000000000000002      ,  -94.399434243395788      ,   287.89023940069484      ,   193.49080515729906      ,  0.19192682626712990      ,  0.95963413133564945     
  0.70000000000000007      ,  -93.801170085842259      ,   287.29198651613166      ,   193.49081643028939      ,  0.19152799101075446      ,  0.95763995505377220     
  0.75000000000000000      ,  -93.160526833647822      ,   283.42808659318382      ,   190.26755975953600      ,  0.18895205772878920      ,  0.94476028864394612     
  0.80000000000000004      ,  -91.257364597660754      ,   279.15364016304812      ,   187.89627556538738      ,  0.18610242677536543      ,  0.93051213387682707     
  0.85000000000000009      ,  -98.013987291648448      ,   285.91022569783240      ,   187.89623840618395      ,  0.19060681713188829      ,  0.95303408565944137     
  0.90000000000000002      ,  -92.939534057160586      ,   285.69444697349036      ,   192.75491291632977      ,  0.19046296464899357      ,  0.95231482324496786     
  0.95000000000000007      ,  -94.350287775922084      ,   287.32625601653507      ,   192.97596824061299      ,  0.19155083734435671      ,  0.95775418672178358     
   1.0000000000000000      ,  -96.710810388457247      ,   288.24805793118173      ,   191.53724754272449      ,  0.19216537195412114      ,  0.96082685977060578     
   1.0500000000000000      ,  -102.44549892100486      ,   289.98508257629902      ,   187.53958365529417      ,  0.19332338838419935      ,  0.96661694192099679     
   1.1000000000000001      ,  -100.37795285105845      ,   292.66147355169761      ,   192.28352070063914      ,  0.19510764903446506      ,  0.97553824517232535     
   1.1500000000000001      ,  -98.480331176254182      ,   289.29275995090455      ,   190.81242877465036      ,  0.19286183996726972      ,  0.96430919983634855     
   1.2000000000000000      ,  -99.715221953434366      ,   287.12757976244376      ,   187.41235780900939      ,  0.19141838650829585      ,  0.95709193254147917     
   1.2500000000000000      ,  -102.50274623430926      ,   289.90293689622530      ,   187.40019066191604      ,  0.19326862459748353      ,  0.96634312298741765     
   1.3000000000000000      ,  -95.971331063390579      ,   284.14315391917938      ,   188.17182285578880      ,  0.18942876927945293      ,  0.94714384639726457     
   1.3500000000000001      ,  -93.759583117408638      ,   279.41265710521373      ,   185.65307398780510      ,  0.18627510473680914      ,  0.93137552368404575     
   1.4000000000000001      ,  -95.815730224936544      ,   281.43979246967319      ,   185.62406224473665      ,  0.18762652831311546      ,  0.93813264156557730     
   1.4500000000000002      ,  -98.548033789065244      ,   283.83027946833209      ,   185.28224567926685      ,  0.18922018631222140      ,  0.94610093156110697     
   1.5000000000000000      ,  -95.670529583387278      ,   279.70915868777746      ,   184.03862910439017      ,  0.18647277245851832      ,  0.93236386229259149     
   1.5500000000000000      ,  -94.958620805271011      ,   279.30530222194284      ,   184.34668141667183      ,  0.18620353481462856      ,  0.93101767407314284     
   1.6000000000000001      ,  -93.550934868508989      ,   280.36169420386096      ,   186.81075933535197      ,  0.18690779613590733      ,  0.93453898067953656     
   1.6500000000000001      ,  -91.581930729026155      ,   278.39269927749058      ,   186.81076854846441      ,  0.18559513285166040      ,  0.92797566425830191     
   1.7000000000000002      ,  -94.392680509361298      ,   287.43994999232291      ,   193.04726948296161      ,  0.19162663332821528      ,  0.95813316664107639     
   1.7500000000000000      ,  -100.41873705876579      ,   295.98571569421478      ,   195.56697863544900      ,  0.19732381046280983      ,  0.98661905231404923     
   1.8000000000000000      ,  -98.011763516063951      ,   298.10653594518948      ,   200.09477242912553      ,  0.19873769063012631      ,  0.99368845315063159     
   1.8500000000000001      ,  -99.670019046267015      ,   298.70707047845576      ,   199.03705143218875      ,  0.19913804698563717      ,  0.99569023492818587     
   1.9000000000000001      ,  -102.71110799501504      ,   301.74817402738336      ,   199.03706603236833      ,  0.20116544935158889      ,   1.0058272467579445     
   1.9500000000000002      ,  -99.219406774147942      ,   297.66531927472295      ,   198.44591250057499      ,  0.19844354618314863      ,  0.99221773091574317     
   2.0000000000000000      ,  -104.48198407725182      ,   298.87721900112285      ,   194.39523492387104      ,  0.19925147933408188      ,  0.99625739667040947     
