Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

1.95,  -717.48164261986835      ,   515721.13101969706      ,   30.679366407938957      ,   2.0170523608112396E-002 ,   371.44346200000001      ,   138160.71014000001      ,   13.800894081709144      ,   7.0773815803636637      ,              1000000 ,                65793

1.95,  -717.52733785985231      ,   515783.06788658112      ,   30.620047523387239      ,   2.0131523684015280E-002 ,   371.46498600000001      ,   138175.92281200000      ,   13.772689934061244      ,   7.0629179149032026      ,              1000000 ,                65412

1.95,  -717.44284437986209      ,   515663.53094765171      ,   30.647936240221636      ,   2.0149859461026716E-002 ,   371.43363799999997      ,   138152.57673199999      ,   13.770595269811945      ,   7.0618437281086903      ,              1000000 ,                65628

1.95,  -717.49785011988240      ,   515745.57737936347      ,   30.698736988844811      ,   2.0183259032771080E-002 ,   371.46181200000001      ,   138173.56413600000      ,   13.772667195451435      ,   7.0629062540776593      ,              1000000 ,                65562

1.95,  -717.51562307986308      ,   515765.94972668076      ,   30.615034917449009      ,   2.0128228085107829E-002 ,   371.45270799999997      ,   138166.56094400000      ,   13.763962491475624      ,   7.0584423033208328      ,              1000000 ,                65918

1.95,  -717.52914659988630      ,   515787.64477631252      ,   30.652382549345319      ,   2.0152782741186929E-002 ,   371.47546000000000      ,   138182.68090400001      ,   13.735484039101177      ,   7.0438379687698349      ,              1000000 ,                65893

1.95,  -717.45569099987688      ,   515685.69555154152      ,   30.708744738766239      ,   2.0189838750010677E-002 ,   371.43590000000000      ,   138154.33392000000      ,   13.773384158949339      ,   7.0632739276663283      ,              1000000 ,                66034

1.95,  -717.54570133984600      ,   515809.61158655951      ,   30.623162398224427      ,   2.0133571596465765E-002 ,   371.47093400000000      ,   138179.88278799999      ,   13.756016180843991      ,   7.0543672722276876      ,              1000000 ,                65763

1.95,  -717.54526847986563      ,   515809.66864706017      ,   30.634234594938135      ,   2.0140851147230857E-002 ,   371.49244800000002      ,   138194.28108799999      ,   13.698254157638882      ,   7.0247457218660934      ,              1000000 ,                65182

