Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

2.75,  -375.62609025999194      ,   142844.15427696778      ,   41.823373763484810      ,   1.3825908682143739E-002 ,   29.456226000000001      ,   8931.1599640000004      ,   89.796941561708678      ,   32.653433295166792      ,              1000000 ,               400096

2.75,  -375.66906892000031      ,   142878.93891678218      ,   41.853190721404246      ,   1.3835765527736941E-002 ,   29.751691999999998      ,   8949.2909440000003      ,   89.800488679834785      ,   32.654723156303561      ,              1000000 ,               400376

2.75,  -375.47318062000875      ,   142726.05623997387      ,   41.784529135412733      ,   1.3813067482781069E-002 ,   28.979261999999999      ,   8906.5740999999998      ,   89.815235199465775      ,   32.660085527078465      ,              1000000 ,               400617

2.75,  -375.75844288000985      ,   142945.71108992578      ,   41.848580553181932      ,   1.3834241505184110E-002 ,   29.896287999999998      ,   8954.0893680000008      ,   89.779180948709140      ,   32.646974890439687      ,              1000000 ,               399822

2.75,  -375.75268020002449      ,   142938.21369035487      ,   41.810728442027845      ,   1.3821728410587717E-002 ,   29.917619999999999      ,   8970.0329039999997      ,   89.860830830432448      ,   32.676665756520890      ,              1000000 ,               400666

2.75,  -375.68796785999672      ,   142897.69056616642      ,   41.907533587560430      ,   1.3853730111590225E-002 ,   30.343986000000001      ,   8962.1111959999998      ,   89.673595387002322      ,   32.608580140728115      ,              1000000 ,               399628

2.75,  -375.58259931998322      ,   142811.77322817640      ,   41.826837272513814      ,   1.3827053643806219E-002 ,   28.910332000000000      ,   8909.5999119999997      ,   89.854285460682263      ,   32.674285622066279      ,              1000000 ,               400077

2.75,  -375.66203679999978      ,   142873.51158535641      ,   41.851471809627007      ,   1.3835197292438680E-002 ,   29.924479999999999      ,   8959.4806160000007      ,   89.799811317895319      ,   32.654476842871027      ,              1000000 ,               399940

2.75,  -375.70176548001342      ,   142898.98414683234      ,   41.799133508164267      ,   1.3817895374599758E-002 ,   28.956548000000002      ,   8926.5338800000009      ,   89.933598882307038      ,   32.703126866293466      ,              1000000 ,               399274

