Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

2.0,  -704.41247660000306      ,   497312.39933792938      ,   33.398535120264377      ,   2.0874084450165236E-002 ,   365.96366000000000      ,   134195.57316800000      ,   16.314800869284159      ,   8.1574004346420796      ,              1000000 ,                76816

2.0,  -704.27137090004408      ,   497117.34975070652      ,   33.454235625389195      ,   2.0908897265868247E-002 ,   365.89348999999999      ,   134144.51053199999      ,   16.323740613594317      ,   8.1618703067971587      ,              1000000 ,                76746

2.0,  -704.59619798003064      ,   497565.76394687721      ,   33.316088290234198      ,   2.0822555181396373E-002 ,   366.07819799999999      ,   134272.53150799999      ,   16.102312165424884      ,   8.0511560827124420      ,              1000000 ,                76910

2.0,  -704.42237856000793      ,   497327.93616494624      ,   33.422279228190114      ,   2.0888924517618822E-002 ,   365.96385600000002      ,   134196.52015200001      ,   16.339407994516463      ,   8.1697039972582317      ,              1000000 ,                77385

2.0,  -704.43768896005088      ,   497349.15221778088      ,   33.416980569816083      ,   2.0885612856135053E-002 ,   366.00729600000000      ,   134222.87893599999      ,   16.172143048104942      ,   8.0860715240524712      ,              1000000 ,                75835

2.0,  -704.30843950003657      ,   497167.96642966382      ,   33.430352655740279      ,   2.0893970409837676E-002 ,   365.90795000000003      ,   134153.91297999999      ,   16.287575227684130      ,   8.1437876138420648      ,              1000000 ,                77211

2.0,  -704.33526642002084      ,   497207.33727156976      ,   33.453994508997319      ,   2.0908746568123325E-002 ,   365.91824200000002      ,   134162.10941999999      ,   16.307960989326986      ,   8.1539804946634931      ,              1000000 ,                76652

2.0,  -704.37351244000308      ,   497259.62465488788      ,   33.430220277777082      ,   2.0893887673610678E-002 ,   365.94964399999998      ,   134183.57310400001      ,   16.261339436629822      ,   8.1306697183149108      ,              1000000 ,                76276

2.0,  -704.31880464000824      ,   497185.37548077462      ,   33.472330532016265      ,   2.0920206582510165E-002 ,   365.88686400000000      ,   134141.40654400000      ,   16.377096697690536      ,   8.1885483488452682      ,              1000000 ,                76402

