Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

2.55,  -433.29171349998444      ,   190147.14775293716      ,   49.045272607913759      ,   1.8856313959213288E-002 ,   66.040549999999996      ,   20307.820596000001      ,   126.27931878062022      ,   49.521301482596165      ,              1000000 ,               333879

2.55,  -433.44999665998370      ,   190289.44910186142      ,   49.097347151567561      ,   1.8876334929476185E-002 ,   67.187265999999994      ,   20368.658596000001      ,   125.91477230033514      ,   49.378342078562802      ,              1000000 ,               333845

2.55,  -433.45098590001351      ,   190299.74023055457      ,   49.193323254897692      ,   1.8913234623182503E-002 ,   66.340190000000007      ,   20433.788668000001      ,   126.62056649203517      ,   49.655124114523595      ,              1000000 ,               334002

2.55,  -433.29164112001678      ,   190150.97342055940      ,   49.084897433752467      ,   1.8871548417436549E-002 ,   65.348911999999999      ,   20361.466359999999      ,   126.85025053351789      ,   49.745196287654082      ,              1000000 ,               334698

2.55,  -433.48713552001743      ,   190335.55620706204      ,   49.238801221314013      ,   1.8930719423803928E-002 ,   66.373552000000004      ,   20403.814664000001      ,   126.48464831315813      ,   49.601822867905156      ,              1000000 ,               333320

2.55,  -433.41214918000446      ,   190263.22101107557      ,   49.164315862677434      ,   1.8902082223251609E-002 ,   66.950918000000001      ,   20420.008347999999      ,   126.24414016879071      ,   49.507505948545379      ,              1000000 ,               333917

2.55,  -433.43001389998955      ,   190277.35768173065      ,   49.150592390992841      ,   1.8896805994230235E-002 ,   66.353790000000004      ,   20437.718067999998      ,   126.62895648561548      ,   49.658414308084502      ,              1000000 ,               334513

2.55,  -433.74887613999277      ,   190561.88341605954      ,   49.232061335604719      ,   1.8928128156710772E-002 ,   67.736813999999995      ,   20539.224603999999      ,   126.29706502183414      ,   49.528260792876139      ,              1000000 ,               333918

2.55,  -433.60309742000919      ,   190425.78154749452      ,   49.133852436670907      ,   1.8890370025632798E-002 ,   67.082542000000004      ,   20475.914980000001      ,   126.39559936492346      ,   49.566901711734694      ,              1000000 ,               333557

