# Temperature, Energy, Err Energy, Var Energy, Cv, Magnetization, Err Magnetization, Var Magnetization, X, Neff
2.450000000000000178e+00 -4.779877305688855245e+02 2.499825375867224808e-01 5.628628413835493660e+01 2.344285053659096729e-02 1.135078568888888952e+02 1.452590968945601801e+00 1.528900382953889334e+02 6.240409726342405605e+01 2.877250000000000085e-01
2.600000000000000089e+00 -4.162822803377746368e+02 1.302352666914733947e-01 4.657882310572977502e+01 1.722589611898290088e-02 5.295167822222222753e+01 8.727084558532304248e-01 1.149123399360616986e+02 4.419705382156219287e+01 3.527046666666666663e-01
2.299999999999999822e+00 -5.718762865044200225e+02 3.635061844700210876e-01 5.842234121541957848e+01 2.760980208668221969e-02 2.309648282222222235e+02 3.734528695575495494e+00 1.643487259654152126e+02 7.145596781105010109e+01 1.961661111111111244e-01
2.350000000000000089e+00 -5.390550000133166577e+02 5.426894498200049988e-01 6.048889987930340340e+01 2.738293339941303556e-02 1.905367124444444187e+02 3.073799751619595622e+00 1.677094490820609280e+02 7.136572301364294901e+01 2.273241111111111157e-01
2.149999999999999911e+00 -6.522226274623218387e+02 6.836329737954165431e-01 4.428699275769847077e+01 2.395186195657029310e-02 3.073226573333333249e+02 1.957957642581177282e+01 1.412193677126482783e+02 6.568342684309222079e+01 1.220314444444444424e-01
2.049999999999999822e+00 -6.889168861712613534e+02 1.328551899611150278e+00 3.666262026566575116e+01 2.181000610688028224e-02 3.274802171111111306e+02 6.727051882977380615e+01 8.343204565391518202e+01 4.069855885556839326e+01 9.000400000000000067e-02
2.850000000000000089e+00 -3.543436322511051912e+02 4.797176673734113855e-02 4.006770915824560575e+01 1.233232045498480062e-02 2.210598066666666739e+01 4.232844263108830329e-01 7.905792899224645964e+01 2.773962420780577176e+01 4.255234444444444541e-01
2.950000000000000178e+00 -3.358656065244470028e+02 3.798633145960879365e-02 3.877183242643353367e+01 1.113813054479561443e-02 1.716354133333333465e+01 2.486563031870833995e-01 7.105087902820925194e+01 2.408504373837601520e+01 4.490215555555555627e-01
1.949999999999999956e+00 -7.175045672754225734e+02 3.553204965742093324e-02 3.065329403990175194e+01 2.015338201176972502e-02 3.714590386666666291e+02 1.835969769783477729e-02 1.376043861211586616e+01 7.056635185700443458e+00 6.568722222222221629e-02
1.850000000000000089e+00 -7.394987022062813367e+02 8.700222058967687147e-03 2.575145442741273882e+01 1.881041229175510476e-02 3.799321317777777836e+02 5.991786114302584572e-03 1.007929007288773171e+01 5.448264904263638186e+00 4.771377777777777857e-02
2.399999999999999911e+00 -5.067616052399955606e+02 3.956616382300795487e-01 5.952632821027249577e+01 2.583607995237521479e-02 1.492747462222222339e+02 1.612319734907704527e+00 1.633651777686333162e+02 6.806882407026388648e+01 2.586803333333333454e-01
2.250000000000000000e+00 -6.026890327044260403e+02 2.961141652779928357e-01 5.401477469205467230e+01 2.667396281089119692e-02 2.642821148888888843e+02 4.774937646217391141e+00 1.584114220706629226e+02 7.040507647585017992e+01 1.675134444444444370e-01
2.649999999999999911e+00 -4.011999024444418183e+02 5.858701438476351941e-02 4.454304097815519725e+01 1.585725915918661383e-02 4.282220000000000226e+01 5.604637011142357128e-01 1.049124699854623515e+02 3.958961131526881161e+01 3.696898888888888735e-01
2.899999999999999911e+00 -3.448052697711108294e+02 7.196067782940747393e-02 3.938457512708525599e+01 1.170766204729050547e-02 1.924933266666666754e+01 3.334535705091983271e-01 7.479187167369893530e+01 2.579030057713756108e+01 4.377053333333333351e-01
2.500000000000000000e+00 -4.538563598800064938e+02 1.208313070247606508e-01 5.255853022165197785e+01 2.102341208866079572e-02 8.727416577777778173e+01 9.821640898159266220e-01 1.391701666540275255e+02 5.566806666161100736e+01 3.119937777777777588e-01
2.700000000000000178e+00 -3.878142536222239301e+02 1.182412878616405649e-01 4.304457309348656224e+01 1.476151340654546090e-02 3.532562888888888608e+01 7.970183252186374689e-01 9.681655565661822038e+01 3.585798357652525681e+01 3.851865555555555876e-01
2.549999999999999822e+00 -4.334628454822235426e+02 1.352466914485818683e-01 4.914894041059904595e+01 1.889617086143753621e-02 6.660161488888888925e+01 6.708865579045285576e-01 1.264128130512033863e+02 4.957365217694250248e+01 3.339610000000000078e-01
1.899999999999999911e+00 -7.291768777086048203e+02 4.047799486434915106e-02 2.812897069819861429e+01 1.947989660540070181e-02 3.760752375555555318e+02 1.488109302371043614e-02 1.172794800461587705e+01 6.172604212955724812e+00 5.610199999999999909e-02
2.750000000000000000e+00 -3.756570924822253801e+02 8.357279196888771355e-02 4.183393097704189501e+01 1.382939867009649534e-02 2.957071488888889021e+01 4.897190168813231326e-01 8.981266314089309333e+01 3.265915023305203135e+01 4.000551111111111391e-01
2.200000000000000178e+00 -6.293073695578111710e+02 3.074476444632889272e-01 4.906794728140049244e+01 2.534501409163248536e-02 2.881070891111111223e+02 7.244465729552671540e+00 1.534786517373605363e+02 6.976302351698205939e+01 1.431185555555555544e-01
2.799999999999999822e+00 -3.645996505933327398e+02 5.632245533465822518e-02 4.088806751779281967e+01 1.303828683603087436e-02 2.541110377777777529e+01 3.997336261378115485e-01 8.400583382892222062e+01 3.000208351032936704e+01 4.130222222222222350e-01
1.800000000000000044e+00 -7.486634961707540015e+02 2.361740601471096559e-02 2.360499717350565163e+01 1.821373238696423827e-02 3.831950837777777679e+02 8.268851993110774845e-03 8.754493510135088030e+00 4.863607505630604066e+00 4.040311111111111186e-02
