Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

2.35,  -538.04148133998660      ,   293166.04363861168      ,   60.641635829556421      ,   2.7452075975353738E-002 ,   186.00333400000000      ,   63709.549292000003      ,   170.62329569224846      ,   72.605657741382316      ,              1000000 ,               227856

2.35,  -539.30149813998457      ,   294505.73405764473      ,   60.494860621485493      ,   2.7385631788811898E-002 ,   192.82261399999999      ,   64636.731787999997      ,   165.69903837441848      ,   70.510229095497223      ,              1000000 ,               227424

2.35,  -539.33426629998871      ,   294528.53474081476      ,   60.391091524062077      ,   2.7338656190159377E-002 ,   189.01183000000000      ,   64694.257812000003      ,   170.20219132564395      ,   72.426464393891038      ,              1000000 ,               227037

2.35,  -538.88550941998244      ,   294046.32412256784      ,   60.404733752694206      ,   2.7344831938747937E-002 ,   185.89494199999999      ,   64383.132947999999      ,   172.70264470128024      ,   73.490487106927759      ,              1000000 ,               227828

2.35,  -538.48752320000199      ,   293642.86798858375      ,   60.613986393497264      ,   2.7439559254638864E-002 ,   188.61832000000001      ,   63971.738888000000      ,   168.50776910391284      ,   71.705433661239496      ,              1000000 ,               228075

2.35,  -539.65097571998035      ,   294870.09895996796      ,   60.389762082998331      ,   2.7338054360795980E-002 ,   194.32757200000000      ,   64880.769352000003      ,   164.67411488325911      ,   70.074091439684722      ,              1000000 ,               226148

2.35,  -539.27489657996807      ,   294464.35373783030      ,   60.389896973707934      ,   2.7338115424947001E-002 ,   192.85165799999999      ,   64625.003987999997      ,   165.62983425292387      ,   70.480780533159091      ,              1000000 ,               226959

2.35,  -538.69076047998158      ,   293869.03987158794      ,   60.673754170044866      ,   2.7466615740174220E-002 ,   191.41644800000000      ,   64164.046975999998      ,   165.90295479907311      ,   70.597002042158763      ,              1000000 ,               228038

2.35,  -539.82808893997469      ,   295062.57121866243      ,   60.400377565684039      ,   2.7342859921088286E-002 ,   193.88369399999999      ,   64962.338764000000      ,   165.44319860578847      ,   70.401361108846160      ,              1000000 ,               226552

