Temperatura, Energy_med,Energy2_med,var_energy,Cv,Magnetization_med,Magnetization2_med,var_magnetization,X,N_tot,N_fav

2.45,  -477.71745868002432      ,   231378.26713503493      ,   56.252082693302796      ,   2.3428605869763759E-002 ,   111.93746800000000      ,   36101.535951999998      ,   153.53025503056060      ,   62.665410216555344      ,              1000000 ,               288816

2.45,  -477.92898222000355      ,   231587.47674391497      ,   56.314871020597145      ,   2.3454756776591892E-002 ,   113.33382200000000      ,   36272.216747999999      ,   153.06097327167470      ,   62.473866641499875      ,              1000000 ,               287200

2.45,  -478.05952671999080      ,   231714.77081022022      ,   56.337019112468191      ,   2.3463981304651469E-002 ,   114.90627200000000      ,   36351.428679999997      ,   152.14459351242820      ,   62.099834086705386      ,              1000000 ,               288404

2.45,  -477.86688907998825      ,   231509.32441154975      ,   56.147668986022545      ,   2.3385118278226796E-002 ,   113.87250800000000      ,   36168.641936000000      ,   152.32102237639404      ,   62.171845867915927      ,              1000000 ,               287636

2.45,  -478.37763454000344      ,   232034.81345017650      ,   56.477006136014353      ,   2.3522284937948498E-002 ,   115.66305400000000      ,   36504.692316000001      ,   152.07481795285202      ,   62.071354266470209      ,              1000000 ,               286832

2.45,  -478.35624529998898      ,   232014.55190055832      ,   56.478796756438577      ,   2.3523030719049799E-002 ,   114.85653000000001      ,   36471.373628000001      ,   152.57572265717471      ,   62.275805166193756      ,              1000000 ,               287780

2.45,  -478.11829467999644      ,   231761.03935054372      ,   56.248872369460003      ,   2.3427268791945021E-002 ,   113.67066800000001      ,   36317.297544000001      ,   152.95841519979794      ,   62.432006203999158      ,              1000000 ,               287535

2.45,  -477.85631305999573      ,   231510.16144418973      ,   56.245048785622636      ,   2.3425676295552946E-002 ,   112.41490600000000      ,   36144.661180000003      ,   153.32172086502018      ,   62.580294230620481      ,              1000000 ,               287362

2.45,  -477.60823083997849      ,   231254.04925498861      ,   56.075191385268091      ,   2.3354931855588540E-002 ,   110.91548400000001      ,   36025.274839999998      ,   154.02282379259816      ,   62.866458690856390      ,              1000000 ,               287960

